id_sonda	FNB4	FNB36	FNB37	FNB39	FNB40	FNB41	FNB43	FNB44A	FNB44B	FNB45	FNB6	FNB7	FNB8	FNB12	FNB29	FNB32	FNB33	FNB35	Media	Error estándar %
1566599_at	213.8	24.1	8.4	39.5	40.3	50.9	16.4	23.6	34.4	19.9	34.9	24.1	47.7	98.4	37.5	41.9	37.4	17.9	45.0611111111111	23.596592419016496
1566606_a_at	12.8	0.6	1.2	16.4	7.8	1.3	1.0	1.2	1.2	11.6	13.0	1.1	16.9	3.4	1.8	15.2	9.7	7.6	6.877777777777777	20.396577203483023
1566630_at	31.3	12.9	42.5	5.1	8.8	5.1	6.9	16.9	3.5	17.1	94.1	10.4	16.2	22.6	26.7	50.0	11.1	11.3	21.805555555555557	23.296391552120564
1566637_at	56.0	0.9	1.9	11.6	12.6	3.9	26.3	1.5	2.1	7.3	23.7	4.7	3.0	16.2	27.7	1.4	8.0	19.5	12.68333333333333	25.441788672075376
1566658_at	123.7	5.0	28.8	1.5	16.3	5.1	13.4	15.0	27.4	5.8	3.7	54.6	36.9	58.0	44.8	5.7	24.4	27.9	27.666666666666664	24.5890073068066
1566664_at	32.4	14.6	7.5	8.0	5.0	9.6	7.8	7.4	26.6	18.0	30.2	12.1	12.6	66.2	16.2	11.5	4.5	10.6	16.711111111111112	20.351984646258636
1566677_at	50.7	6.4	4.3	2.7	4.0	6.6	2.7	6.4	3.1	2.2	3.6	2.2	9.8	2.7	5.6	4.7	6.0	14.4	7.672222222222222	33.32411679102416
1566680_at	87.4	45.9	7.9	9.3	5.5	6.8	4.5	3.6	4.5	5.5	4.7	4.7	9.1	25.1	12.7	33.5	10.3	45.4	18.133333333333333	27.985317032522676
1566694_at	3.6	0.6	5.2	1.2	1.3	18.5	2.2	0.4	0.8	0.5	1.5	3.0	0.8	1.5	1.1	1.1	3.1	2.4	2.711111111111111	34.97187712540209
1566698_at	5.8	3.4	7.8	4.8	24.4	5.1	4.9	1.4	1.8	2.4	5.6	3.6	3.8	22.0	7.0	4.6	4.9	6.4	6.6499999999999995	21.58082480283967
1566748_at	137.7	11.6	18.2	4.2	5.1	5.4	5.6	15.8	5.3	5.3	10.7	26.9	9.8	70.9	11.0	13.0	13.5	4.5	20.805555555555557	36.317883977370265
1566749_at	37.9	0.3	0.4	4.4	0.4	0.6	3.9	1.6	0.8	0.3	2.7	0.8	0.7	0.7	22.8	1.8	20.4	23.8	6.905555555555555	37.14052604682909
1566763_at	9.0	18.9	1.5	4.0	11.6	5.4	27.3	10.5	3.9	17.8	4.6	49.6	5.5	16.5	6.4	20.8	25.0	54.0	16.23888888888889	21.25397861719412
1566767_at	12.0	6.2	3.5	23.1	2.9	3.2	4.2	4.6	5.3	2.0	3.2	8.3	37.3	2.9	21.2	7.2	40.3	6.7	10.783333333333331	25.101767502549794
1566771_at	98.7	6.6	4.1	3.0	5.2	32.6	9.1	31.8	5.2	7.7	26.5	23.8	56.2	38.1	25.3	30.3	33.4	6.8	24.68888888888889	22.171532095264006
1566783_at	111.7	43.7	24.3	11.9	14.6	3.7	12.6	25.2	13.7	10.5	4.7	49.5	19.8	11.7	7.7	32.6	63.6	57.5	28.833333333333332	21.924123897893768
1566787_at	6.9	2.3	0.9	0.8	2.5	0.9	2.8	1.9	1.4	1.2	2.3	3.4	3.0	22.4	9.4	5.9	3.5	2.3	4.1	28.487528511691924
1566798_at	21.4	4.3	4.1	11.7	2.4	5.0	5.4	6.9	1.5	4.8	15.3	9.6	23.9	40.7	11.2	5.2	6.9	3.9	10.233333333333333	22.033770115515075
1566803_at	17.1	8.5	3.7	6.7	6.4	7.8	6.1	9.9	4.5	2.1	2.6	11.0	5.3	22.4	5.9	11.7	14.5	40.8	10.38888888888889	20.337720118345725
1566805_at	24.0	2.2	16.6	3.7	2.4	1.7	16.5	21.9	2.6	5.4	16.1	2.5	8.0	2.2	3.8	3.5	5.2	3.8	7.894444444444444	21.658299093293788
1566821_at	59.2	12.3	11.6	5.8	4.7	9.3	16.2	18.3	5.1	11.9	4.6	18.6	10.1	9.9	11.0	13.1	7.2	26.8	14.205555555555556	20.302947254347174
1566836_at	104.4	13.4	10.4	1.3	9.8	2.6	3.9	18.0	2.3	15.4	5.1	10.7	2.6	18.2	24.3	2.4	4.8	9.0	14.366666666666667	37.365474998749576
1566841_at	322.8	25.9	24.3	79.7	32.8	78.5	48.0	54.4	54.7	49.3	60.4	24.5	15.8	74.1	27.7	93.4	43.2	30.2	63.31666666666667	24.791416576412516
1566842_at	67.1	3.5	3.4	3.7	3.4	11.0	4.2	2.0	8.6	1.9	8.8	6.6	4.6	6.3	2.7	6.2	15.9	14.9	9.711111111111112	35.156674524801815
1566843_at	79.8	12.0	12.6	6.8	20.6	2.2	1.7	22.3	46.3	17.0	21.6	5.6	14.7	12.8	40.3	33.7	10.9	20.0	21.161111111111108	20.630865707225823
1566853_at	71.3	25.4	7.1	8.9	8.4	9.0	3.0	4.7	13.9	4.4	6.2	4.4	8.2	8.8	11.5	14.3	7.6	12.2	12.738888888888887	27.851286554175104
1566861_at	5.7	20.1	1.1	1.9	2.6	3.3	3.2	3.6	1.6	1.1	5.8	2.0	1.7	4.1	1.4	12.7	6.0	3.1	4.5	24.306883169698917
1566865_at	67.5	16.7	9.0	8.1	7.0	14.0	2.2	1.0	0.6	1.6	2.0	2.6	1.0	1.5	1.0	3.6	4.5	4.6	8.249999999999998	43.012146889118554
1566867_at	21.2	2.6	1.5	1.7	4.9	6.0	6.3	3.4	2.2	7.0	2.9	6.7	13.5	8.5	4.2	10.0	39.8	12.9	8.627777777777776	24.624475874667514
1566869_at	7.1	11.0	7.3	4.4	3.4	3.0	14.1	2.7	2.3	1.0	3.3	11.8	2.0	42.3	1.5	2.7	1.5	5.7	7.061111111111112	31.14745650463054
1566881_at	162.7	8.7	28.3	32.1	26.9	25.8	22.0	45.9	3.4	21.5	19.2	49.4	34.6	44.8	58.7	30.7	12.3	18.0	35.833333333333336	22.250260540158212
1566882_at	41.5	2.9	26.6	3.1	18.4	14.8	2.8	2.5	7.2	6.7	3.2	3.6	25.5	7.9	5.7	6.2	57.3	7.0	13.494444444444444	25.964453550300398
1566888_at	5.4	22.3	7.4	2.7	29.5	3.7	2.6	3.6	5.6	5.6	4.5	2.9	3.4	17.6	28.2	4.1	3.8	3.2	8.672222222222222	23.86543297903662
1566898_at	29.4	14.4	8.0	27.8	3.7	23.1	3.0	3.5	2.5	5.0	2.5	5.1	7.2	16.6	4.2	32.7	4.0	36.3	12.722222222222221	21.28233537187258
1566903_at	94.7	13.1	12.9	11.1	10.4	16.2	10.1	10.6	11.3	12.8	10.7	19.2	13.0	90.8	16.5	14.5	44.0	31.9	24.65555555555555	24.369233041183435
1566906_at	57.3	7.3	26.0	5.0	7.0	13.8	46.9	8.2	48.3	7.2	6.6	10.4	6.9	16.6	12.7	7.8	11.0	10.1	17.17222222222222	21.800287127841308
1566916_at	7.2	4.2	2.7	6.1	22.7	3.4	1.9	5.2	4.8	2.6	2.9	4.8	5.9	4.3	3.8	5.3	32.8	5.6	7.01111111111111	25.688176668256197
1566957_at	16.3	10.2	15.8	8.3	7.5	13.5	12.7	18.6	10.2	16.6	28.7	23.9	61.1	24.4	14.7	102.8	33.6	23.6	24.583333333333336	21.59204069541182
1566991_at	16.4	15.7	2.1	4.1	3.1	5.0	4.4	2.9	7.3	4.1	3.5	8.3	10.5	4.4	41.2	8.5	7.0	7.1	8.644444444444444	24.080321184141493
1567015_at	87.7	6.2	8.6	5.2	9.0	6.5	5.2	6.0	6.3	8.9	7.7	10.0	11.8	4.1	14.8	9.1	17.5	14.7	13.294444444444444	32.622084886833115
1567022_at	36.9	16.9	14.0	13.7	1.0	1.9	6.4	4.4	1.8	2.9	11.7	2.4	2.6	1.3	11.8	30.1	57.6	8.0	12.522222222222222	27.574875726067997
1567027_at	65.9	6.0	9.9	2.7	3.0	5.0	2.0	2.5	8.7	4.3	4.3	5.1	4.3	3.3	5.5	11.2	9.9	4.9	8.805555555555555	37.741414803949965
1567054_at	121.4	35.8	8.2	4.5	2.5	34.6	18.8	28.1	26.8	41.2	4.7	21.3	13.3	4.1	15.7	60.5	75.3	9.7	29.25	23.881453765454992
1567058_at	113.8	7.4	36.5	30.9	3.3	7.3	13.9	7.6	17.9	40.4	33.2	57.6	24.7	9.7	42.0	73.9	9.3	21.9	30.627777777777776	21.14597651214549
1567059_at	6.5	2.5	3.7	3.4	5.4	3.1	14.6	5.7	6.9	3.0	4.6	3.1	5.4	31.2	5.4	5.5	11.6	8.6	7.233333333333334	21.371925194165055
1567064_at	6.3	3.2	1.3	2.0	0.8	1.2	1.1	1.3	1.1	3.9	5.6	2.6	2.5	1.3	2.3	2.1	46.2	9.7	5.25	45.70136256684688
1567078_x_at	72.2	6.7	25.9	9.4	4.1	9.4	18.4	6.6	22.6	27.3	5.7	3.8	8.3	6.2	20.3	50.9	53.9	71.0	23.483333333333334	22.364985043697356
1567100_at	81.1	2.9	2.2	20.6	1.0	2.0	4.0	3.8	22.0	5.5	5.2	15.9	6.3	3.7	14.0	7.6	4.1	17.2	12.172222222222222	34.75100490140169
1567140_at	12.7	6.0	12.6	18.8	11.4	17.3	2.1	1.6	3.2	4.2	5.4	6.3	4.9	20.3	7.2	6.7	45.1	24.3	11.672222222222222	21.004171564928892
1567167_at	7.8	78.2	6.8	35.5	6.9	7.6	2.3	9.4	22.5	6.5	22.5	11.3	30.9	20.9	4.6	6.5	15.4	16.0	17.311111111111114	23.622462518402955
1567181_x_at	48.8	23.7	12.1	14.3	3.1	0.4	9.6	14.5	1.5	8.3	2.7	4.1	18.5	16.8	18.1	5.5	13.3	3.9	12.177777777777777	21.429620384021757
1567182_at	27.0	0.9	7.2	0.1	4.7	5.4	0.4	0.5	0.8	0.3	0.9	1.5	15.2	0.5	0.5	3.2	1.4	18.4	4.938888888888889	35.21982679817238
1567238_at	9.3	4.9	20.0	8.9	16.6	1.9	18.2	1.1	2.2	23.7	13.1	28.2	69.2	14.1	11.2	27.1	26.3	4.2	16.677777777777777	21.80459667164297
1567245_at	60.1	17.5	1.7	8.9	1.1	21.6	33.7	8.6	1.3	3.8	7.9	28.5	24.8	29.0	32.7	1.6	6.1	4.6	16.30555555555556	22.521138650165135
1567246_at	26.0	15.5	0.4	4.0	1.2	2.6	4.7	13.9	1.5	6.8	8.5	24.8	1.4	8.1	0.6	10.1	13.1	21.9	9.172222222222222	20.96886216522124
1567248_at	4.0	22.4	25.3	2.0	6.5	2.8	2.9	4.5	1.6	2.1	1.5	4.5	1.2	2.6	4.1	12.9	7.7	4.5	6.283333333333333	25.47869282020866
1567253_at	18.9	62.1	40.0	12.9	11.8	13.6	8.4	14.9	3.8	14.4	28.5	95.3	15.0	15.6	12.6	14.9	13.9	20.1	23.150000000000002	22.141639788154457
1567273_at	116.0	2.7	5.0	47.9	18.5	12.6	15.4	15.1	5.7	48.4	7.1	10.5	29.9	66.4	25.8	6.6	8.7	32.4	26.37222222222222	24.83933512334322
1567277_at	13.3	3.1	6.9	19.7	1.3	2.9	1.5	0.9	8.1	2.0	1.6	2.2	4.0	3.6	3.1	4.6	10.5	9.0	5.46111111111111	21.00959093655398
1567288_at	95.9	13.6	3.5	13.9	3.2	30.4	33.9	22.8	14.6	9.8	3.2	20.9	24.5	39.8	40.1	30.9	15.7	17.6	24.12777777777778	20.298562433024642
1567297_at	4.4	46.4	3.7	14.0	10.7	3.7	10.5	4.9	2.0	2.4	5.3	5.6	4.4	5.7	11.0	10.1	54.0	5.7	11.36111111111111	29.395476116627822
1567298_at	216.6	52.6	11.8	45.5	15.2	90.4	91.2	62.8	122.4	52.4	4.1	11.6	14.4	89.9	49.5	19.8	25.0	90.9	59.227777777777774	20.402685034497104
1567303_at	37.4	15.2	2.1	14.1	0.3	1.7	9.4	0.4	6.6	0.8	10.7	1.1	7.6	8.0	4.9	1.9	6.6	2.7	7.305555555555555	27.67025925748427
1567304_at	60.2	7.3	6.5	17.4	4.7	3.6	3.4	30.8	21.0	25.8	23.1	8.3	3.9	13.6	9.6	52.6	21.3	6.0	17.727777777777778	21.297432391746735
1567359_at	3.4	0.5	6.2	9.9	5.0	0.5	0.7	3.2	3.3	0.5	1.9	10.4	6.8	4.5	12.8	1.1	3.0	1.2	4.1611111111111105	20.573868239978925
1567377_at	37.7	45.5	19.1	2.0	5.7	3.5	12.1	3.7	9.2	1.9	3.2	13.2	18.6	9.8	13.5	29.3	68.9	26.9	17.988888888888887	22.834152310632337
1567379_at	1.9	1.7	0.3	0.8	0.7	11.1	0.9	0.2	14.0	0.6	11.4	3.3	1.9	0.4	1.2	14.9	4.9	2.7	4.050000000000001	28.519867795219366
1567380_at	40.9	0.4	0.3	2.1	0.7	1.1	1.0	9.4	0.6	5.9	0.8	18.7	1.4	16.5	1.8	4.9	8.4	1.6	6.472222222222222	36.159618295217705
1567387_at	2.0	3.1	3.3	11.9	1.6	9.0	3.7	2.6	1.9	1.0	1.0	1.1	4.1	3.0	3.2	1.4	1.1	2.3	3.1833333333333336	20.57894309460647
1567443_x_at	111.7	28.0	15.0	14.2	16.5	15.5	27.6	17.6	22.6	9.6	3.0	14.4	2.3	29.5	30.2	49.6	6.3	3.7	23.183333333333334	24.808429559058748
1567540_at	154.1	8.3	12.9	7.2	4.3	4.7	4.3	11.6	25.7	11.7	3.5	44.3	15.2	3.9	25.7	12.3	16.4	8.5	20.811111111111106	38.31761670011825
1567575_at	109.8	6.3	5.0	16.0	25.7	42.3	15.5	3.5	28.6	22.6	24.4	16.4	28.1	12.9	40.2	9.2	33.4	26.1	25.888888888888882	21.092682591373052
1567590_at	73.2	5.5	17.2	1.3	2.2	2.9	6.7	3.4	4.6	9.3	1.4	4.3	5.0	3.5	4.0	4.6	9.9	3.7	9.03888888888889	41.68294999757517
1567611_at	175.1	13.3	5.2	10.5	12.9	18.7	8.2	22.5	9.0	43.4	38.0	29.7	91.2	43.4	44.5	14.3	48.0	19.0	35.93888888888888	25.93884668588823
1567656_at	52.9	5.1	0.6	0.3	0.4	15.8	10.7	2.0	14.3	1.4	2.1	2.2	8.5	13.7	9.5	6.8	19.1	3.3	9.372222222222224	30.224763729331794
1567657_at	13.9	0.6	1.2	0.7	0.5	1.8	0.6	0.9	2.2	0.6	0.6	1.8	12.7	1.9	2.5	0.6	4.9	1.5	2.75	33.23247674276048
1567679_at	57.0	5.2	1.5	3.2	4.9	17.6	4.4	2.3	3.0	10.3	2.8	4.3	4.7	8.4	14.3	9.9	3.8	6.2	9.100000000000001	31.990581511572856
1567681_at	34.3	2.3	3.1	6.2	15.7	8.0	2.7	5.3	4.7	15.4	20.0	4.3	7.2	15.2	32.5	52.4	7.0	4.0	13.35	23.523597935627325
1567696_at	4.5	2.5	12.0	2.0	1.4	1.2	1.4	1.2	7.0	1.0	2.4	1.5	1.7	4.8	2.4	3.7	11.1	9.8	3.9777777777777774	20.67468960622624
1567697_at	81.8	7.3	3.5	16.5	7.4	3.8	3.4	16.1	23.6	13.7	4.8	24.2	11.3	15.5	8.8	32.9	12.4	28.2	17.51111111111111	23.909657012009227
1567702_at	4.7	12.9	7.6	10.6	4.6	1.0	8.1	1.4	15.7	1.3	14.2	12.2	6.3	1.4	2.5	12.0	33.3	3.1	8.494444444444445	21.279449899744407
1567705_at	89.8	7.2	18.6	22.5	3.0	2.8	2.6	17.9	1.6	2.0	28.0	2.5	1.5	29.5	5.8	2.9	6.5	3.8	13.805555555555557	35.195672187466116
1567855_at	71.7	8.6	19.8	8.7	15.2	4.0	2.6	22.1	6.9	21.8	4.5	15.1	3.9	27.4	35.5	14.2	6.8	19.7	17.13888888888889	21.91483587540431
1567860_at	48.1	12.7	0.9	0.7	5.8	11.4	1.0	2.4	12.7	1.9	6.7	14.8	1.5	3.6	3.1	28.9	25.2	25.4	11.488888888888889	25.768376406815452
1567861_at	5.6	0.8	1.2	0.3	0.4	0.7	0.2	0.8	0.8	1.5	7.9	2.4	5.9	0.6	1.6	1.3	6.7	3.5	2.3444444444444446	24.112983567580898
1567862_at	29.5	1.1	14.3	0.5	1.1	2.5	16.5	2.2	14.5	1.0	3.0	1.2	14.7	1.2	6.6	1.0	18.9	2.1	7.327777777777778	26.693087524970466
1567878_at	27.2	3.2	0.6	0.2	0.7	0.8	3.8	3.8	1.9	1.3	6.8	1.9	11.9	0.6	1.8	3.2	1.4	12.9	4.666666666666666	32.97984335965244
1567985_at	113.7	15.9	121.6	17.0	20.9	32.5	17.8	16.5	25.8	17.8	17.0	78.8	69.8	74.4	17.0	113.3	15.0	19.7	44.69444444444444	20.046305977239285
1568190_at	153.1	20.2	9.0	11.2	20.6	41.9	42.8	18.1	21.8	22.9	20.2	38.6	28.1	38.9	22.0	42.3	1.7	1.8	30.84444444444444	24.66235543375688
1568249_at	1520.4	8.5	6.3	42.6	25.7	89.7	175.7	91.1	52.3	52.3	79.1	97.4	144.0	199.8	212.4	362.9	40.4	46.8	180.41111111111115	43.96146416623281
1568286_at	21.1	5.0	0.9	0.5	0.4	0.2	5.1	1.6	1.9	2.2	2.5	13.8	1.6	20.8	1.3	10.6	23.6	35.0	8.227777777777778	28.788874980498797
1568287_at	3.3	2.3	0.5	0.3	9.2	1.6	1.0	6.6	1.0	0.8	1.4	1.6	0.5	11.8	0.9	2.1	4.0	2.0	2.8277777777777775	26.00574119316597
1568375_at	20.3	8.2	3.4	22.2	2.9	2.9	2.5	3.6	3.4	3.6	4.9	3.2	4.3	7.2	5.9	3.6	2.7	5.3	6.116666666666666	21.4659216847338
1568406_at	40.1	5.1	31.5	12.2	3.3	4.1	20.7	3.2	5.7	3.4	3.5	9.9	10.8	6.6	14.4	7.6	4.4	11.6	11.005555555555556	21.386237044647448
1568487_x_at	29.2	1.9	0.7	1.1	0.7	0.8	8.9	2.2	5.2	2.1	0.6	1.8	1.2	0.8	1.0	0.7	6.0	3.4	3.794444444444445	40.63186899319251
1568558_x_at	57.1	22.2	5.6	100.8	51.8	24.8	105.3	10.3	44.3	23.1	36.3	16.8	26.7	10.4	14.7	9.8	12.7	16.3	32.72222222222223	20.668849162303793
1568574_x_at	111.3	75.6	7.7	153.2	70.9	89.1	124.6	95.0	301.8	81.7	31.2	355.7	43.6	45.2	4.3	613.5	36.3	5.2	124.77222222222223	28.366182784286913
1568603_at	21.4	1.9	3.3	11.1	4.9	5.9	0.4	1.5	8.9	1.5	1.2	2.3	2.0	5.5	2.2	12.5	6.7	4.8	5.444444444444445	22.234701942577615
1568612_at	104.5	5.7	11.0	13.6	7.5	7.9	21.5	13.9	10.9	15.3	14.9	18.3	18.2	8.5	6.3	6.8	16.3	11.1	17.34444444444445	29.367157263738296
1568617_a_at	11.1	6.6	5.2	41.8	1.8	7.9	5.0	2.2	23.5	5.9	2.2	41.9	2.9	6.0	13.6	41.5	28.8	5.1	14.055555555555555	23.830630680982487
1568635_at	81.2	2.2	2.0	6.6	2.3	24.1	12.1	7.7	2.6	13.0	3.1	6.0	2.2	3.9	26.9	5.0	41.3	4.0	13.677777777777777	33.44932495757559
1568644_at	13.0	2.8	2.7	1.3	4.2	4.5	5.3	38.4	1.9	0.9	9.6	4.6	2.8	25.7	18.0	2.3	3.7	2.6	8.016666666666666	28.618201793388927
1568648_a_at	9.9	1.4	0.8	0.9	1.1	2.3	2.0	11.1	0.8	3.2	3.4	2.8	1.1	3.6	2.7	1.6	2.3	3.7	3.038888888888889	21.79897990257717
1568662_at	39.7	2.8	5.4	1.9	2.6	14.0	1.7	14.9	2.5	20.9	20.0	14.2	6.6	7.3	32.4	3.1	6.3	30.0	12.572222222222223	21.37528322096948
1568665_at	195.6	84.1	27.5	27.1	20.6	14.4	10.8	14.1	34.5	32.0	25.0	48.0	65.2	47.6	24.5	26.2	27.9	46.1	42.844444444444456	22.674758058012603
1568673_s_at	4.1	0.9	11.7	0.4	10.1	5.9	3.6	0.9	5.3	1.1	0.9	21.3	9.7	0.6	3.1	15.0	1.3	5.0	5.605555555555554	23.852101629889827
1568686_at	11.3	3.8	5.0	1.8	1.8	6.1	3.0	12.3	2.8	18.2	7.7	7.2	20.9	5.4	28.9	3.6	7.1	30.0	9.827777777777778	20.74961973141337
1568687_s_at	16.8	5.8	4.0	2.6	0.8	1.6	1.3	1.5	1.8	2.0	3.8	2.5	1.7	1.8	19.1	23.1	4.9	5.5	5.588888888888889	27.588348516722718
1568689_at	13.3	10.1	5.2	2.4	1.5	2.7	1.0	3.6	4.2	5.3	3.7	3.1	3.5	1.4	27.8	5.2	8.5	5.4	5.994444444444445	24.041597449586206
1568690_a_at	21.8	4.6	27.9	18.0	7.7	35.8	21.4	31.5	8.3	7.1	2.9	9.3	10.3	5.9	7.5	7.3	3.8	53.9	15.833333333333336	20.039173700780026
1568711_a_at	6.8	2.7	0.4	0.7	1.0	5.7	1.9	22.6	1.5	1.3	3.8	12.0	2.6	1.3	10.8	5.0	1.5	2.5	4.672222222222222	27.376197187636684
1568722_at	43.2	8.3	4.1	10.0	1.5	5.4	3.7	7.2	1.3	13.5	2.4	11.9	1.3	1.8	45.7	27.0	26.6	6.8	12.316666666666668	26.012536213879955
1568730_at	57.4	2.2	5.2	11.3	5.3	5.6	9.9	1.5	20.5	6.4	7.3	32.1	6.4	2.3	28.4	16.4	55.6	4.2	15.444444444444445	25.678929846828012
1568732_at	3.6	47.2	4.2	21.4	24.9	22.8	13.8	13.6	1.8	11.5	20.3	8.2	6.9	30.0	5.0	5.6	2.7	1.7	13.622222222222222	20.474753085316358
1568739_at	2.8	14.8	4.5	2.0	2.0	13.8	0.8	1.4	1.5	2.5	2.4	5.8	4.0	13.6	4.4	9.2	44.3	11.8	7.866666666666668	29.869124658605262
1568746_a_at	88.0	25.1	32.9	3.9	9.9	4.2	4.0	18.6	14.6	13.5	2.5	37.6	17.2	20.4	43.5	35.7	28.8	16.9	23.18333333333333	20.16936711642356
1568751_at	20.6	6.4	11.1	6.0	9.8	7.7	3.9	0.5	1.4	0.1	1.2	3.4	2.0	5.0	20.3	3.3	0.7	8.5	6.216666666666668	22.596664769685283
1568754_at	103.2	14.2	5.3	11.2	3.1	4.4	6.1	3.6	23.5	29.0	4.6	31.7	40.6	4.9	11.4	14.0	15.6	41.7	20.45	27.107767197010457
1568755_a_at	52.6	26.9	2.9	4.9	2.8	3.4	9.0	6.2	5.3	3.4	13.4	33.4	33.8	24.7	10.8	58.9	2.1	28.7	17.955555555555556	22.65148285000706
1568762_at	6.6	13.6	3.3	3.5	9.8	2.2	29.1	16.3	25.2	51.3	4.2	18.3	3.5	17.1	41.0	3.3	2.5	1.5	14.016666666666666	23.62528149293298
1568784_at	4.4	1.3	6.8	1.8	5.6	1.5	2.0	0.8	7.2	0.5	2.1	1.7	8.0	1.8	1.8	0.8	23.8	17.7	4.977777777777778	28.953635817177265
1568785_a_at	24.9	1.9	9.0	1.7	12.0	7.2	0.8	2.5	3.5	0.8	3.9	4.4	4.0	17.4	3.4	21.9	9.7	3.8	7.377777777777778	22.54502367017684
1568795_at	3.0	5.1	2.3	1.4	5.1	25.5	5.5	5.7	3.2	2.7	2.2	37.0	2.2	12.7	2.8	23.9	41.4	3.9	10.311111111111112	28.16830635951036
1568826_at	57.9	44.0	23.6	8.9	12.9	20.5	6.4	3.7	10.0	26.4	22.1	10.0	12.7	43.3	53.6	5.3	2.6	2.7	20.36666666666667	20.111851649927647
1568840_at	72.1	1.4	19.3	16.4	5.6	11.8	10.8	13.2	11.6	11.1	9.5	11.0	10.7	8.3	19.9	28.2	25.9	4.6	16.188888888888886	22.03113815189518
1568844_at	77.8	2.2	21.4	11.7	8.7	16.9	19.7	2.0	5.0	3.5	26.0	23.2	16.5	5.8	44.3	27.4	12.8	14.6	18.86111111111111	22.14074543077337
1568848_at	9.2	2.4	5.7	8.1	0.5	3.8	1.7	4.6	2.2	0.6	4.4	20.6	2.8	3.2	3.8	2.1	9.2	9.4	5.23888888888889	20.997428619357315
1568867_x_at	2.8	1.1	1.0	29.7	11.8	23.2	9.0	5.6	2.2	4.4	13.7	18.9	0.6	32.5	15.6	0.6	9.4	9.6	10.649999999999999	21.446824329286223
1568871_at	23.1	1.6	10.6	1.8	1.7	2.0	2.9	13.0	1.9	7.9	21.6	9.2	1.7	3.7	4.4	3.6	19.5	3.4	7.422222222222222	22.48489926456133
1568872_at	105.4	5.8	16.6	17.9	11.8	16.5	12.3	17.9	20.5	3.6	20.2	17.6	9.0	19.9	48.6	10.9	9.2	43.3	22.61111111111111	23.932210143089417
1568874_at	18.7	3.5	16.0	27.5	14.1	8.5	42.1	7.0	17.3	16.8	35.7	10.6	10.2	90.0	29.5	24.4	10.6	22.5	22.5	20.075759575724536
1568878_at	8.3	23.5	23.9	5.3	2.5	2.3	6.7	3.2	6.2	3.0	8.0	3.4	6.3	6.7	9.3	8.1	7.2	49.4	10.183333333333334	26.006295439424697
1568884_at	46.4	4.3	13.3	2.3	1.0	1.7	2.9	11.7	9.5	4.8	9.6	3.3	1.9	12.0	3.1	3.9	6.0	4.3	7.888888888888889	30.09158949063164
1568897_at	58.6	1.8	2.8	24.2	0.8	19.0	7.3	25.3	10.4	5.1	35.9	36.3	6.0	13.3	10.8	3.4	6.0	7.6	15.255555555555556	23.23837318907216
1568905_at	100.5	11.1	18.7	1.1	22.3	31.1	6.9	22.6	25.0	7.5	5.4	10.8	10.2	10.2	37.1	6.4	20.1	5.3	19.572222222222223	26.30245929512987
1568907_at	6.0	32.4	7.6	17.3	32.5	56.0	3.8	10.6	4.4	19.1	4.6	66.8	14.5	57.5	10.5	8.0	17.0	8.7	20.961111111111112	21.81763508003271
1568908_at	207.2	7.3	45.5	26.0	22.1	28.8	24.0	61.0	26.3	34.9	43.5	48.3	50.6	46.3	77.2	62.1	42.3	14.8	48.23333333333333	20.647114658085258
1568916_at	3.3	4.6	2.8	3.5	0.6	21.9	12.3	2.3	4.6	4.7	4.0	5.8	2.4	22.8	4.2	3.3	22.5	43.9	9.416666666666666	27.502024043267237
1568925_at	62.7	0.9	2.2	1.3	7.6	1.0	2.9	1.5	0.9	2.8	12.5	16.3	32.4	1.2	6.3	4.8	1.8	7.5	9.255555555555556	38.2936455303733
1568926_x_at	28.0	3.6	3.5	10.8	2.6	1.2	10.4	6.1	3.1	15.1	2.5	7.4	11.2	9.4	1.7	27.6	3.0	6.6	8.544444444444444	21.514722077636296
1568933_at	91.5	34.2	11.0	8.1	23.5	47.6	16.7	12.6	7.8	17.7	9.1	35.1	5.6	31.7	6.2	12.5	8.6	22.4	22.32777777777778	21.55723739776895
1568935_at	3.2	3.2	7.4	11.7	7.9	0.8	1.4	0.8	1.3	1.4	9.3	10.6	33.9	10.7	4.2	7.5	2.8	2.2	6.683333333333334	26.633201120338097
1568936_a_at	59.2	11.9	13.7	4.1	1.6	2.2	7.2	10.8	7.6	6.0	19.9	13.8	6.2	5.5	31.6	19.6	12.6	2.9	13.133333333333333	24.006434619633758
1568970_at	103.6	5.5	18.5	11.1	9.4	27.2	20.1	23.1	15.0	20.0	39.5	3.2	37.7	53.0	30.3	35.2	11.4	6.0	26.099999999999998	20.72656555839833
1569009_s_at	79.9	6.2	2.5	6.4	6.2	3.6	4.9	5.6	2.9	7.6	7.4	9.6	6.3	10.3	10.1	10.0	11.0	7.5	11.000000000000002	36.196867869286386
1569021_at	2.4	5.3	5.3	14.9	6.7	6.7	5.9	1.7	0.8	1.0	11.0	6.7	1.4	4.8	0.7	4.9	15.0	39.2	7.466666666666669	27.70595963184302
1569032_at	24.0	6.5	9.8	3.4	14.7	11.1	13.2	17.6	4.3	13.0	8.1	18.0	20.1	11.6	6.5	75.3	30.8	13.5	16.75	22.145172233494982
