id_sonda	RA271	RA273	RA281	RA282	RA288	RA289	Media	Error estándar %
203099_s_at	26.5	101.5	7.3	26.0	15.1	15.8	32.03333333333334	40.484664112873006
203101_s_at	41.6	12.7	38.6	40.3	62.5	9.4	34.18333333333333	21.747393910905334
203125_x_at	81.3	122.5	28.5	236.6	173.1	124.2	127.7	21.025862070352563
203128_at	29.9	29.5	104.9	101.6	33.5	30.2	54.93333333333333	25.41869825309002
203129_s_at	5.1	7.0	16.1	27.1	115.1	5.5	29.316666666666666	54.49968641747479
203144_s_at	63.6	124.8	65.6	28.0	78.2	19.7	63.31666666666666	22.268284371154984
203154_s_at	41.5	123.8	156.1	35.4	38.9	30.6	71.05	28.566396672339657
203161_s_at	6.4	4.8	7.0	16.5	17.4	7.6	9.950000000000001	20.63465316050732
203170_at	6.5	4.0	45.4	25.2	16.2	37.9	22.53333333333333	27.742044189955568
203189_s_at	155.3	136.9	131.0	25.4	138.1	20.0	101.11666666666667	22.593798970552058
203210_s_at	92.6	78.8	95.9	49.3	19.3	25.2	60.18333333333333	20.8837060113191
203212_s_at	18.1	165.1	159.3	21.2	117.7	237.8	119.86666666666667	26.96351013628705
203215_s_at	45.2	174.9	72.8	150.6	102.8	240.1	131.06666666666666	20.40867777743956
203220_s_at	101.1	115.0	18.5	39.2	27.2	29.7	55.11666666666667	28.237273539284903
203223_at	41.1	68.8	11.0	19.6	71.3	10.1	36.983333333333334	28.16821381017717
203228_at	77.8	14.5	66.3	25.3	17.0	52.6	42.25	23.813674629556406
203229_s_at	211.0	490.4	637.7	90.6	275.4	429.2	355.71666666666664	20.99208501640165
203235_at	51.4	70.2	5.5	63.7	40.3	88.4	53.25	20.00001224526407
203238_s_at	147.2	897.2	693.6	247.1	387.3	501.6	479.0	21.833033895145164
203240_at	43.1	47.8	146.1	68.5	286.7	74.9	111.18333333333334	31.37815810501546
203248_at	198.8	88.8	31.4	98.1	130.4	69.3	102.8	20.772563743614576
203249_at	36.5	382.9	601.9	319.2	276.9	416.9	339.05	20.438108034509234
203265_s_at	184.8	37.7	99.2	127.8	116.9	38.8	100.86666666666666	20.817172549480137
203270_at	33.1	85.4	27.6	20.7	75.1	45.3	47.86666666666667	20.66912119006074
203271_s_at	59.6	23.6	37.3	83.1	134.2	108.9	74.44999999999999	21.258885232513048
203289_s_at	13.8	133.3	18.1	77.8	211.1	114.2	94.71666666666668	29.50583979082643
203290_at	94.5	4.9	394.9	1421.8	62.7	82.6	343.56666666666666	59.19383898217197
203293_s_at	84.9	56.5	15.0	144.7	65.3	55.8	70.36666666666667	22.758105059718346
203295_s_at	17.7	64.2	46.1	52.4	66.5	223.6	78.41666666666667	34.81378649998651
203296_s_at	7.4	103.4	61.6	56.8	52.0	157.4	73.10000000000001	26.179333962416035
203305_at	4603.6	990.2	6896.5	1897.8	8507.4	3815.4	4451.816666666667	24.076408656676044
203309_s_at	186.2	86.3	105.4	96.2	18.3	62.9	92.55	22.333187188800725
203325_s_at	295.3	1860.8	597.3	357.6	662.3	285.9	676.5333333333332	33.13089647416943
203326_x_at	16.5	10.5	10.9	44.6	20.8	16.8	20.016666666666666	23.570438471155363
203331_s_at	10.1	5.5	5.2	31.1	47.3	75.6	29.133333333333336	36.121253074833476
203352_at	6.5	24.2	39.0	18.0	56.2	8.9	25.46666666666667	27.91392120222852
203354_s_at	167.5	916.9	163.8	184.0	33.2	407.2	312.1	38.20829799790219
203365_s_at	15.6	57.7	6.7	13.6	13.9	30.0	22.916666666666668	30.37761971607264
203369_x_at	20.2	68.9	37.8	39.8	79.3	12.8	43.13333333333333	22.720619671917863
203381_s_at	2762.9	853.5	496.4	2143.6	2317.3	3879.8	2075.5833333333335	22.39450707628589
203382_s_at	2085.0	911.5	714.6	1959.3	2204.6	6148.0	2337.1666666666665	31.418845580347483
203390_s_at	103.8	39.8	102.3	25.5	19.1	34.7	54.199999999999996	26.48292464184833
203393_at	3.4	8.0	6.1	10.4	32.9	12.8	12.266666666666666	32.27733969834752
203397_s_at	66.0	3.1	63.7	17.9	8.3	7.1	27.683333333333337	39.31697773847501
203398_s_at	42.2	34.2	44.3	19.9	13.0	10.7	27.38333333333333	20.125637888117996
203399_x_at	62.9	10.3	38.4	23.9	20.0	23.7	29.866666666666664	23.128903047850194
203400_s_at	8.4	49.7	21.0	31.8	20.2	85.8	36.15	28.871811456237435
203407_at	25.6	422.0	971.0	370.3	799.4	305.3	482.26666666666665	26.667928755088298
203424_s_at	128.1	233.6	38.1	93.4	60.1	337.6	148.48333333333335	28.93591278505753
203433_at	325.6	157.1	86.0	117.8	151.1	105.0	157.1	20.61043181783403
203434_s_at	135.9	20.3	81.7	34.5	119.9	73.7	77.66666666666667	21.843209798808132
203435_s_at	37.4	14.8	13.1	21.8	41.7	12.4	23.533333333333335	20.45741314685193
203439_s_at	27.3	13.8	66.6	60.3	68.4	97.5	55.65	20.335970080785838
203440_at	25.9	52.7	30.3	237.9	41.4	82.2	78.39999999999999	38.35616103614034
203443_at	5.6	17.4	8.7	58.2	64.1	20.6	29.099999999999998	32.64785670519208
203452_at	113.9	189.5	46.2	41.1	41.7	96.2	88.10000000000001	24.760614011480254
203453_at	12.0	9.4	50.0	73.3	23.0	64.8	38.75	26.596908411623843
203469_s_at	20.3	155.5	15.2	14.1	21.3	44.8	45.199999999999996	45.497171858510136
203470_s_at	743.9	164.8	154.8	200.1	483.4	417.5	360.75	24.081161286314202
203472_s_at	347.2	86.3	58.4	246.7	429.3	91.1	209.8333333333333	27.59307120258348
203479_s_at	6.1	30.2	14.0	21.5	10.8	11.5	15.683333333333332	20.731852587467344
203483_at	26.1	15.8	17.4	53.0	42.7	13.9	28.150000000000002	21.384784410427773
203490_at	12.6	110.6	92.2	19.7	51.0	143.8	71.64999999999999	27.283298220558756
203495_at	49.5	53.2	17.0	120.0	80.9	50.1	61.78333333333334	21.105551445208754
203496_s_at	4.9	69.4	14.9	54.4	26.9	66.0	39.41666666666667	25.99411389379762
203499_at	17.3	162.8	101.7	144.0	65.2	58.2	91.53333333333335	22.48573800684443
203509_at	291.5	176.4	307.8	398.8	451.7	1075.3	450.25	26.533971670407556
203532_x_at	46.4	66.6	87.9	29.3	22.2	121.4	62.300000000000004	22.56801280362366
203535_at	3358.1	121.5	1042.8	523.5	3093.4	2549.3	1781.4333333333332	29.10846266987937
203540_at	6.1	3.8	5.1	17.1	8.9	10.3	8.549999999999999	21.06300733414558
203541_s_at	62.0	7.8	3.4	131.1	34.2	16.5	42.5	42.432749787369346
203548_s_at	26.8	387.7	79.6	515.4	434.4	1261.3	450.8666666666666	36.64841146294934
203549_s_at	164.5	421.7	281.7	530.9	508.2	996.8	483.9666666666667	22.12161404385877
203559_s_at	95.6	34.4	97.5	32.0	67.5	221.8	91.46666666666665	28.46741422706378
203561_at	931.1	264.2	471.4	324.3	972.7	415.0	563.1166666666667	20.503506728411647
203563_at	40.0	45.7	55.2	2.0	20.6	0.6	27.349999999999998	31.524180470923834
203571_s_at	484.9	3546.3	4366.3	1832.2	1449.8	1958.8	2273.0499999999997	23.384361375983694
203574_at	773.0	174.4	252.3	284.5	361.7	244.6	348.4166666666667	23.18074860655454
203601_s_at	28.0	91.4	8.7	51.1	70.4	60.8	51.73333333333333	21.417629801336147
203609_s_at	20.5	10.5	5.8	10.5	15.3	4.2	11.133333333333333	20.218634772382526
203618_at	92.7	105.3	129.0	96.6	12.8	22.9	76.55	23.02387125042495
203619_s_at	6.5	11.7	3.4	20.5	14.6	70.6	21.216666666666665	43.79084620734336
203631_s_at	57.6	61.9	5.9	12.3	47.4	40.3	37.56666666666667	23.21804878131315
203632_s_at	15.4	170.7	141.9	42.1	100.5	30.7	83.55	28.52150459798974
203634_s_at	67.8	13.8	25.9	51.0	9.9	64.8	38.86666666666667	24.605372765640702
203638_s_at	6.2	5.0	6.6	17.6	9.3	5.5	8.366666666666667	21.22176292742436
203639_s_at	5.5	4.5	11.8	75.3	35.7	8.4	23.533333333333335	44.12569686600153
203644_s_at	12.4	99.6	62.4	10.0	108.3	94.5	64.53333333333333	25.487854520612064
203645_s_at	7854.8	845.7	2630.1	2770.4	7252.8	8173.5	4921.216666666666	24.210640138356865
203665_at	1150.7	2262.0	318.2	495.6	615.3	985.0	971.1333333333333	27.015120574362516
203670_at	47.4	135.7	62.2	9.5	11.4	73.9	56.68333333333334	30.74490378079237
203671_at	155.9	67.1	111.3	74.6	21.2	30.0	76.68333333333332	24.616081406178417
203684_s_at	36.5	53.6	22.9	12.9	12.5	14.3	25.450000000000003	24.244274754268684
203687_at	8.3	94.0	109.8	117.6	84.8	38.9	75.56666666666666	21.192891542424316
203699_s_at	215.0	322.0	118.9	322.3	158.1	649.4	297.6166666666666	23.968282571633654
203702_s_at	36.2	90.7	59.9	119.2	89.5	14.7	68.36666666666666	21.13465806142725
203708_at	776.3	138.2	125.7	746.9	350.3	522.0	443.23333333333335	24.1318907516656
203715_at	41.1	22.1	61.5	9.8	11.3	55.3	33.51666666666667	24.870651973573516
203716_s_at	8.1	99.0	8.2	29.6	217.9	12.5	62.550000000000004	49.82869672148705
203717_at	114.0	536.1	220.9	160.6	370.0	170.1	261.95	22.862286543528608
203722_at	14.8	51.4	11.6	14.9	15.2	71.2	29.850000000000005	31.44598366646218
203726_s_at	10.9	71.4	137.8	18.1	24.4	16.7	46.550000000000004	39.879152055501635
203747_at	37.6	98.3	6.6	63.6	24.7	113.9	57.449999999999996	27.43847273581059
203750_s_at	127.8	82.7	51.5	21.4	34.1	45.0	60.416666666666664	24.0001717525893
203756_at	47.6	289.8	219.9	149.0	96.0	94.3	149.43333333333334	22.565243987647822
203757_s_at	54.3	22.1	53.8	16.2	13.2	9.8	28.23333333333333	26.93130595974124
203764_at	52.4	6.4	41.3	53.3	17.6	5.3	29.38333333333333	28.30890515788746
203770_s_at	9.3	3.7	4.2	32.8	12.0	9.5	11.916666666666666	33.562596905830986
203772_at	77.3	8.8	29.0	18.0	66.3	99.6	49.833333333333336	27.23938771849345
203779_s_at	10.2	6.3	42.9	15.3	21.2	4.0	16.650000000000002	31.974657700926954
203783_x_at	13.1	20.4	7.1	66.0	74.8	26.4	34.63333333333333	30.77392117925843
203784_s_at	14.4	5.3	47.3	12.5	11.4	6.8	16.283333333333335	35.66727448519773
203785_s_at	8.5	54.6	8.9	23.9	21.7	19.5	22.850000000000005	27.50731661116096
203796_s_at	50.6	10.2	15.7	81.6	106.9	69.4	55.73333333333333	25.33266012606704
203806_s_at	45.6	7.7	13.0	159.8	72.4	23.9	53.73333333333333	39.640433122814734
203808_at	124.3	33.1	34.1	93.1	24.1	88.2	66.15	23.203777405042604
203809_s_at	68.9	54.7	19.1	157.3	99.6	45.2	74.13333333333334	24.45904026494768
203812_at	150.2	719.2	293.0	230.5	311.3	218.9	320.5166666666667	23.671269028871006
203815_at	15.8	276.0	261.3	12.8	62.9	169.5	133.04999999999998	33.45803790840527
203817_at	184.5	527.0	500.1	265.5	171.6	139.4	298.01666666666665	21.540661669975687
203819_s_at	13.1	5.0	57.6	7.8	21.0	12.0	19.416666666666668	37.3974023275405
203828_s_at	123.6	179.1	128.0	24.1	81.7	38.7	95.86666666666667	22.898867654248406
203830_at	3.4	30.0	69.5	35.3	20.8	5.3	27.383333333333336	33.055230899662625
203839_s_at	28.1	155.4	73.1	68.8	159.3	179.3	110.66666666666667	20.790843107252034
203841_x_at	22.9	56.2	10.3	27.4	51.1	7.5	29.23333333333333	25.999428151389925
203842_s_at	16.2	43.5	6.6	31.9	32.6	9.1	23.316666666666663	23.700949667108006
203844_at	82.9	24.1	27.3	80.2	14.9	42.6	45.333333333333336	24.210761486199434
203850_s_at	33.3	6.1	23.2	6.5	42.5	13.3	20.816666666666666	26.671405291750972
203851_at	786.1	4461.6	1326.1	1281.4	1378.0	1380.4	1768.9333333333334	28.193282400317376
203859_s_at	72.7	419.8	135.4	92.0	174.5	242.4	189.46666666666667	25.210694339854932
203861_s_at	8.6	8.0	7.1	24.3	16.6	9.6	12.366666666666665	20.393348831943918
203862_s_at	46.0	36.5	22.9	16.1	44.7	7.9	29.016666666666666	20.2307309534336
203866_at	40.1	12.2	56.4	83.3	38.9	18.3	41.53333333333334	23.311440917626015
203873_at	73.5	16.0	23.3	45.5	20.6	63.9	40.46666666666667	22.383658858856574
203875_at	92.5	528.0	272.8	233.7	191.0	164.5	247.08333333333334	22.736573923676296
203876_s_at	34.4	6.1	9.1	11.5	48.7	56.5	27.71666666666667	29.399022908709227
203886_s_at	185.2	1081.3	524.4	413.5	1059.5	268.7	588.7666666666667	24.748645212647336
203889_at	7.0	63.3	37.0	102.1	52.8	61.0	53.86666666666667	21.76519235800313
203892_at	86.8	24.1	122.5	110.3	48.9	43.8	72.73333333333333	20.310559731047473
203902_at	12.8	25.5	24.3	64.3	48.7	59.3	39.15	20.107519335924753
203917_at	343.3	67.9	175.1	89.8	201.6	375.8	208.91666666666666	22.730110391114618
203918_at	35.4	90.3	16.8	26.7	47.3	113.3	54.96666666666667	25.992632944473527
203927_at	193.5	64.4	131.8	35.2	21.9	71.5	86.38333333333333	27.972262065406035
203930_s_at	60.0	46.0	49.5	103.6	92.3	12.7	60.68333333333334	20.340759978294596
203932_at	5166.8	716.7	1366.9	2245.4	3585.2	4131.0	2868.6666666666665	22.247477691367003
203936_s_at	478.4	204.9	130.7	3152.6	226.7	349.5	757.1333333333333	58.0774793734244
203937_s_at	10.0	88.5	45.9	26.3	35.2	92.0	49.650000000000006	25.216606322190582
203948_s_at	3.5	7.6	1.6	26.8	10.8	6.9	9.533333333333333	35.38874967785956
203951_at	128.4	118.6	173.3	29.2	65.7	199.7	119.15000000000002	20.005387157320005
203958_s_at	59.2	84.4	73.0	9.6	20.7	111.7	59.76666666666667	24.185915866575566
203963_at	160.3	96.6	235.3	237.7	688.0	334.6	292.0833333333333	26.783608056122958
203965_at	121.4	196.9	132.7	27.0	38.7	37.6	92.38333333333334	27.68493203784419
203968_s_at	103.4	59.8	36.3	33.7	11.4	40.6	47.53333333333333	24.65112278850858
203969_at	37.7	57.6	114.1	94.1	16.8	58.5	63.13333333333333	21.12304173546061
203975_s_at	47.6	65.0	50.1	82.7	150.5	26.5	70.39999999999999	23.020811908669593
203976_s_at	8.8	61.4	3.7	23.7	13.7	9.3	20.1	39.53146020462728
203979_at	24.3	9.8	68.7	78.8	217.6	135.4	89.10000000000001	32.217993698798814
203980_at	1710.6	4521.8	4081.5	1495.0	8147.7	6109.2	4344.3	21.950425349431356
203982_s_at	138.4	107.0	83.5	31.9	20.2	12.6	65.6	29.34430322313232
203989_x_at	68.7	270.7	135.5	177.6	22.6	53.7	121.46666666666668	28.376570525698746
203995_at	10.3	63.8	8.4	32.2	24.6	33.5	28.8	26.103963552525457
203998_s_at	6.0	8.2	3.6	44.1	23.1	3.3	14.716666666666667	40.92753568075124
204006_s_at	2584.5	160.3	108.2	1108.4	2451.0	698.6	1185.1666666666667	34.484693345170605
204007_at	852.9	110.7	207.8	212.4	502.1	762.2	441.3500000000001	26.49606235440506
204013_s_at	24.9	29.8	42.0	12.5	11.8	12.7	22.28333333333333	20.4770982542778
204014_at	5.2	8.5	7.0	41.0	44.3	188.1	49.01666666666667	53.50066055209523
204015_s_at	62.9	54.9	14.5	28.3	83.4	192.0	72.66666666666667	32.53200315279325
204018_x_at	23658.3	8369.9	5835.4	2717.8	5113.9	5202.6	8482.983333333334	33.611127358997436
204025_s_at	60.8	44.9	64.8	102.1	11.0	101.3	64.15	20.170612085184093
204035_at	808.1	230.5	747.6	420.7	1750.0	150.6	684.5833333333334	31.885485368011622
204039_at	446.9	385.1	227.3	500.5	1105.7	712.6	563.0166666666667	20.479920994431122
204041_at	84.5	266.7	768.7	636.3	846.9	1055.4	609.75	22.446615337788455
204044_at	115.9	49.6	73.1	20.3	28.1	55.4	57.06666666666666	22.561805928639235
204046_at	53.5	29.8	119.1	24.5	27.0	39.4	48.883333333333326	27.444137059042312
204054_at	112.4	124.5	125.0	16.7	25.9	112.0	86.08333333333333	21.89658024022661
204055_s_at	30.1	103.1	67.0	7.4	4.2	34.9	41.11666666666667	34.32711582302058
204056_s_at	41.8	15.4	5.8	129.6	74.7	39.7	51.166666666666664	32.997584056550146
204073_s_at	10.2	45.7	14.6	50.1	21.3	17.6	26.583333333333332	23.784063550342474
204086_at	4.8	6.7	31.4	68.7	54.3	4.0	28.316666666666663	36.88424093801086
204087_s_at	14.4	55.3	99.5	26.1	27.2	73.6	49.349999999999994	24.79723782882275
204095_s_at	92.0	99.8	13.7	25.0	21.3	30.1	46.98333333333334	30.41603525750845
204101_at	39.9	67.4	86.5	53.2	15.2	18.0	46.699999999999996	22.336053301881815
204103_at	868.0	117.9	83.6	232.0	98.6	117.0	252.85	45.09052890226505
204105_s_at	91.6	32.2	13.7	59.1	41.4	35.3	45.550000000000004	22.012165021319518
204110_at	36.8	35.4	62.1	129.9	81.0	5.8	58.5	27.62057937592272
204124_at	94.6	17.1	38.6	70.5	14.0	9.1	40.65	31.93312136141448
204126_s_at	4.2	20.1	4.7	19.6	28.3	21.5	16.400000000000002	22.201970413693292
204128_s_at	121.6	22.8	38.8	62.8	19.4	7.2	45.43333333333333	34.41000374374801
204130_at	13.4	39.5	49.5	12.6	207.8	85.8	68.10000000000001	40.263431757952304
204133_at	77.9	85.0	12.3	21.1	29.8	50.2	46.050000000000004	24.478511039304287
204139_x_at	16.8	144.3	157.8	41.4	66.2	108.8	89.21666666666665	23.763762839035895
204142_at	207.2	133.7	185.4	80.0	261.1	429.2	216.1	20.947762541254292
204148_s_at	89.4	50.5	116.1	58.5	212.4	92.3	103.19999999999999	21.165377673926272
204152_s_at	160.1	48.9	27.1	167.6	187.3	68.3	109.88333333333333	23.569637693620237
204162_at	37.7	17.7	29.1	40.6	9.6	10.1	24.13333333333333	21.054061510780592
204166_at	5.7	54.2	4.9	15.4	127.6	297.6	84.23333333333333	50.641853215374255
204195_s_at	25.4	14.4	21.4	14.2	20.0	95.5	31.816666666666663	36.88690548075088
204199_at	25.5	94.9	57.1	15.1	71.1	17.6	46.88333333333333	25.932353210986108
204229_at	28.2	115.5	180.0	20.3	21.1	85.8	75.15	32.03860910452418
204231_s_at	6.2	26.8	49.4	30.7	165.7	35.8	52.43333333333334	40.68426831711139
204241_at	92.0	105.9	143.8	11.8	52.3	116.2	87.00000000000001	20.382475574628916
204253_s_at	107.3	39.4	46.5	16.1	45.3	34.0	48.099999999999994	24.040083167818274
204260_at	12.4	2.3	44.2	79.4	54.9	37.7	38.48333333333334	27.276110577022134
204261_s_at	103.3	74.2	8.4	32.0	27.0	57.7	50.43333333333334	25.743223539597693
204263_s_at	17.0	15.1	5.1	22.6	83.3	25.0	28.016666666666666	37.18890242368618
204269_at	507.5	123.7	186.2	296.2	72.2	207.7	232.25000000000003	24.85636611002843
204270_at	40.6	245.0	74.4	148.7	136.9	246.0	148.6	21.30594870615741
204285_s_at	293.0	87.2	40.0	57.4	50.1	113.0	106.78333333333332	33.1867762400805
204286_s_at	114.0	9.7	39.8	8.0	5.6	5.9	30.5	52.47836619456474
204289_at	3.9	26.8	19.6	76.3	9.7	6.3	23.766666666666666	42.56351976929847
204293_at	18.7	44.7	48.0	34.1	157.9	93.6	66.16666666666667	28.983451099257714
204296_at	84.8	35.3	14.5	17.5	14.8	9.1	29.333333333333332	36.34948825146307
204301_at	19.8	5.9	16.7	45.0	47.3	54.7	31.566666666666663	23.50202987761404
204302_s_at	36.9	135.0	21.9	117.6	48.3	138.6	83.05	23.79166135352722
204304_s_at	42.9	6.7	6.2	74.6	13.7	3.3	24.566666666666666	43.26184856785426
204307_at	138.0	89.9	38.4	20.4	117.1	42.9	74.44999999999999	23.810463770167587
204309_at	90.6	64.5	5.6	57.0	88.9	142.2	74.8	22.506419673979376
204310_s_at	35.5	222.2	204.1	70.7	184.6	89.2	134.38333333333335	21.825604869956656
204315_s_at	80.0	7.0	9.6	19.1	35.0	57.4	34.68333333333333	31.17255556218551
204322_at	6.0	6.5	3.6	20.6	15.7	11.7	10.683333333333335	22.829653493042333
204324_s_at	191.6	669.5	133.3	306.2	302.5	690.8	382.31666666666666	23.402355282138025
204326_x_at	9360.2	3489.7	9625.3	4045.0	8044.8	22234.4	9466.566666666668	26.71167943978961
204338_s_at	6.0	2.9	2.2	17.3	10.9	6.7	7.666666666666668	27.46137804597568
204344_s_at	118.4	300.6	412.4	296.2	473.3	35.4	272.71666666666664	22.964923924346476
204351_at	84.1	6.8	11.3	21.4	27.9	17.0	28.083333333333332	37.72197736939006
204357_s_at	8.9	7.5	35.9	19.5	40.1	83.0	32.483333333333334	32.33049177125323
204358_s_at	189.8	213.2	29.4	313.2	323.0	138.8	201.23333333333332	20.46609701437268
204363_at	401.0	152.0	311.9	107.2	304.4	966.9	373.90000000000003	30.928447979560307
204371_s_at	58.6	28.4	71.2	107.8	44.1	9.4	53.25	24.144006202956874
204374_s_at	50.9	22.4	7.2	70.4	43.1	8.7	33.78333333333333	27.84635412951629
204376_at	52.8	25.5	57.6	8.1	7.1	19.2	28.38333333333333	28.807655162002032
204377_s_at	40.7	47.0	15.7	31.0	95.5	25.1	42.5	24.757928372564578
204379_s_at	8.1	8.1	7.5	13.0	27.2	15.9	13.300000000000002	21.25824523558543
204380_s_at	7.9	32.7	16.8	79.0	100.3	92.4	54.85	27.518380166853202
204384_at	60.6	140.7	3.7	123.7	221.2	337.3	147.86666666666667	29.8846986388465
204385_at	695.5	139.1	251.6	196.2	344.3	294.1	320.1333333333334	22.98928256744802
204393_s_at	65.0	36.8	99.2	85.1	15.5	115.4	69.5	20.40174119877578
204395_s_at	80.0	326.8	141.9	117.7	153.5	137.6	159.58333333333334	20.057143741864003
204409_s_at	248.9	7.2	2.6	37.7	30.2	226.2	92.13333333333333	45.97007158738945
204410_at	107.0	17.3	2.6	11.2	23.2	106.1	44.56666666666666	40.552753252935865
204413_at	16.6	90.1	6.7	16.8	12.6	9.2	25.33333333333333	47.044917486495535
204414_at	2.0	13.3	8.2	45.5	59.5	27.0	25.916666666666668	32.522575288333776
204416_x_at	1826.5	199.1	177.5	1010.9	863.1	2085.5	1027.1000000000001	28.99951922437331
204420_at	33.6	87.4	46.7	38.0	77.9	17.4	50.166666666666664	20.1089002527732
204424_s_at	24.7	19.4	211.3	98.0	60.8	77.1	81.88333333333333	31.956623805142815
204425_at	225.8	70.8	54.2	84.3	114.0	175.7	120.8	20.62767628282801
204428_s_at	12.9	161.6	44.3	16.0	18.2	18.8	45.300000000000004	47.78908142101565
204440_at	538.2	122.1	270.6	258.5	174.6	168.9	255.48333333333335	21.8317160650602
204442_x_at	126.8	1595.7	470.5	186.3	376.9	588.9	557.5166666666668	35.90228434423652
204447_at	12.0	152.6	80.0	121.5	26.4	110.4	83.81666666666666	24.617451681681835
204455_at	51.9	27.6	51.8	12.0	13.1	19.0	29.233333333333334	23.421633365956016
204456_s_at	338.5	234.4	4.1	262.6	424.4	110.4	229.0666666666667	24.778210057377635
204468_s_at	130.0	379.0	227.5	127.0	95.4	159.9	186.46666666666667	20.861820009358347
204469_at	15.3	78.6	26.8	4.5	5.0	10.8	23.5	44.73530397976371
204470_at	427.6	49.6	66.2	233.3	97.6	308.6	197.15	28.75090456644134
204475_at	471.6	233.7	393.2	1608.0	857.7	415.6	663.3	28.492872674857573
204476_s_at	111.1	89.2	5.7	34.2	57.1	144.5	73.63333333333334	25.917873987748187
204483_at	3.2	51.6	61.3	18.3	43.9	38.4	36.11666666666667	22.326005557102157
204484_at	101.0	471.6	344.0	166.2	267.7	82.7	238.86666666666667	23.633170813929333
204486_at	9.6	11.5	3.2	27.1	56.5	27.3	22.533333333333335	31.8999995188944
204487_s_at	42.7	20.8	118.6	132.6	242.1	214.4	128.53333333333333	25.725145456434795
204499_at	28.4	6.5	36.0	17.2	12.4	55.2	25.950000000000003	25.698738219935848
204501_at	92.7	540.4	386.8	282.5	214.0	174.6	281.8333333333333	21.301242830565165
204508_s_at	107.5	30.6	73.6	17.2	73.6	53.9	59.4	20.53714890370263
204515_at	25.2	2.1	12.9	55.5	22.6	27.0	24.21666666666667	27.5910209708177
204522_at	13.8	43.2	80.9	51.3	21.6	70.6	46.9	20.982972173915034
204524_at	13.6	69.0	121.8	44.7	97.7	117.2	77.33333333333333	20.646679204367324
204533_at	194.2	86.4	124.2	316.2	210.6	12.6	157.36666666666667	25.1771800429838
204534_at	7.9	49.4	51.5	14.6	69.3	15.8	34.75	27.024729766541988
204536_s_at	66.3	4.8	30.8	84.2	11.4	38.6	39.35	29.302743329141528
204538_x_at	662.1	2937.7	1544.7	868.9	896.6	1467.9	1396.3166666666666	22.23449578321962
204539_s_at	7.5	6.0	19.6	56.0	89.5	56.7	39.21666666666667	31.83130229011671
204543_at	18.8	69.0	8.1	43.7	40.0	9.7	31.549999999999997	28.009919769742858
204545_at	86.4	106.4	14.8	15.0	39.7	190.3	75.43333333333334	33.419819202693425
204548_at	6.0	6.5	7.0	6.8	10.7	39.7	12.783333333333333	38.755167880443366
204555_s_at	4.6	36.9	4.6	46.4	57.3	6.8	26.100000000000005	33.78485847507998
204558_at	26.5	41.4	26.1	53.0	129.3	21.3	49.6	30.645529732740812
204560_at	16.1	35.7	3.2	70.2	376.9	65.7	94.63333333333334	55.44491956436667
204574_s_at	100.4	110.3	92.4	19.0	29.4	40.3	65.3	22.898359728957686
204578_at	60.1	75.4	11.0	11.7	13.8	101.3	45.550000000000004	31.810799611104727
204579_at	135.1	39.2	32.7	143.3	51.1	100.0	83.56666666666668	21.941938072019763
204580_at	60.4	62.2	44.1	41.3	11.2	2.6	36.96666666666666	25.104631973026642
204581_at	9.9	9.4	9.0	22.3	31.7	38.6	20.150000000000002	23.734087403103864
204582_s_at	10.2	9.3	20.8	65.2	10.8	12.4	21.45	37.93797300770237
204583_x_at	16.1	18.6	17.6	29.5	60.4	13.6	25.96666666666667	25.453913831436957
204584_at	11.8	85.9	148.2	29.9	38.6	88.9	67.21666666666665	27.898986756285126
204590_x_at	39.5	31.3	45.5	11.4	6.3	45.8	29.96666666666667	21.4647917201235
204591_at	6.6	61.7	22.7	5.9	28.2	17.7	23.8	32.17053604030177
